rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
54,LW,0.009520691431003207,7.571776366512496,-0.7986975882383925,0.0,dispersed_eigs,100,126,1.26
54,NLS,0.009411712969085067,7.255676607785891,-0.8010017934920945,-0.011446486078023942,dispersed_eigs,100,126,1.26
54,POET,0.010969263399803615,9.665847001291635,-0.7680694523468952,0.15214987055281248,dispersed_eigs,100,126,1.26
55,Sample,0.030350960183246282,8.857470515074908,0.0,2.2500593316353683,dispersed_eigs,100,126,1.26
55,LW,0.009338586495273074,6.986161828341379,-0.6923133094013951,0.0,dispersed_eigs,100,126,1.26
55,NLS,0.008531876398031105,6.81028596939793,-0.7188927023554037,-0.08638460409937863,dispersed_eigs,100,126,1.26
55,POET,0.009325192528932491,9.83134240859929,-0.692754612288016,-0.0014342605647398867,dispersed_eigs,100,126,1.26
56,Sample,0.05426589944732523,9.095999081706044,0.0,4.846365982036222,dispersed_eigs,100,126,1.26
56,LW,0.00928198809552204,7.114159629881346,-0.8289535750802054,0.0,dispersed_eigs,100,126,1.26
56,NLS,0.008729106267767218,6.59726123885915,-0.8391419591922479,-0.05956502228456326,dispersed_eigs,100,126,1.26
56,POET,0.00943295196581966,8.206484010349484,-0.8261716462476397,0.016264174091157393,dispersed_eigs,100,126,1.26
57,Sample,0.026259790481376492,9.345003582949156,0.0,1.9339277490928384,dispersed_eigs,100,126,1.26
57,LW,0.008950387578390756,7.009435729450925,-0.6591599775048322,0.0,dispersed_eigs,100,126,1.26
57,NLS,0.008421143937701088,6.686883233186328,-0.6793141231011197,-0.05913080702420535,dispersed_eigs,100,126,1.26
57,POET,0.010213786298914363,7.8877545972512495,-0.6110484466295341,0.14115575548637424,dispersed_eigs,100,126,1.26
58,Sample,0.036391264546573245,9.010591940109517,0.0,3.341452913678247,dispersed_eigs,100,126,1.26
58,LW,0.008382277838812527,7.196561435132181,-0.7696623642169688,0.0,dispersed_eigs,100,126,1.26
58,NLS,0.007821959113258163,6.886083390005587,-0.7850594308629291,-0.06684563985220289,dispersed_eigs,100,126,1.26
58,POET,0.008234880939235828,9.263288260153807,-0.7737127016101104,-0.01758434907683516,dispersed_eigs,100,126,1.26
59,Sample,0.030935757987216025,9.040732783306883,0.0,2.210492726564867,dispersed_eigs,100,126,1.26
59,LW,0.00963582870979321,7.218115637879259,-0.6885213314063569,0.0,dispersed_eigs,100,126,1.26
59,NLS,0.009147283574452405,6.807940649282762,-0.7043135785380642,-0.050700894552461274,dispersed_eigs,100,126,1.26
59,POET,0.01002635458501423,9.826113756883307,-0.6758975620006613,0.0405285198588177,dispersed_eigs,100,126,1.26
60,Sample,0.025853717826971132,8.973489804854768,0.0,1.8860256546300644,dispersed_eigs,100,126,1.26
60,LW,0.008958242552519896,7.231266422516643,-0.6535027336310419,0.0,dispersed_eigs,100,126,1.26
60,NLS,0.008347952241981673,6.660535870381444,-0.6771082481114992,-0.06812612038134112,dispersed_eigs,100,126,1.26
